from,to,weight,color,arrow,tweets,title,hub,width
34713362,14978616,2.0,red,to,"['1382634069402513409', '1382566110265012227']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1382634069402513409>連結</a><br>提及的次數： 2</p>,1.0,1.189207115002721
3131243261,14562685,36.0,red,to,"['1383720371682037760', '1378025724351807506', '1386620975933009921', '1379369716830048256', '1383286276585975808', '1380832856327471106', '1385544559279628297', '1385544121184567299', '1385855852767219715', '1383289599288438789', '1375535897236606976', '1372463599902416898', '1370633030507896837', '1368568552693891073', '1370879471201484808', '1367373887546286081', '1372966746580205573', '1370879739993423890', '1372610542104416267', '1374440239419166721', '1368568683736543234', '1368701271721578497', '1366116460418981889', '1365443023748927493', '1363763324278755329', '1366428249639780358', '1359291590318112768', '1358197380026408961', '1360316115818283011', '1360293271793250307', '1358196231642750979', '1364667626916560901', '1358915827496583170', '1358915129950232580', '1362146083586134024', '1360291683691331585']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1383720371682037760>連結</a><br>提及的次數： 36</p>,1.0,2.449489742783178
2162697578,227239785,1.0,red,to,['1374627335241093123'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1374627335241093123>連結</a><br>提及的次數： 1</p>,1.0,1.0
2162697578,848326169443188740,1.0,red,to,['1331591359107567616'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1331591359107567616>連結</a><br>提及的次數： 1</p>,1.0,1.0
2162697578,14562685,1.0,red,to,['1335467878758424576'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1335467878758424576>連結</a><br>提及的次數： 1</p>,1.0,1.0
705539763349164032,14562685,167.0,red,to,"['1386630479907069955', '1383574790598922245', '1385722678162636801', '1379954665190793216', '1384786506338947073', '1382185613760339968', '1385235717748633600', '1382620725434015751', '1384435437855547394', '1384266579622334465', '1382053500268515330', '1386388305374334989', '1383801509754769412', '1381910552457453568', '1380846894159650817', '1382219830791708673', '1380154978543734788', '1383185962730147842', '1384748764515143682', '1384824274121281538', '1385632072837042183', '1381899223000612866', '1382691449221877760', '1384597770804289536', '1380558649194647556', '1385602622212775938', '1382491386373636096', '1380807796397068296', '1384227828237946882', '1381253970316947463', '1386568994354831361', '1385881222262542337', '1386252833268305920', '1381730116850569229', '1380038457490345987', '1380083754471919619', '1381691114659459081', '1385118698256617474', '1382575174957076483', '1380649248690208769', '1383095369261838338', '1383635172835221504', '1380529196196302851', '1383344512848646149', '1383065910693523459', '1384465642477211648', '1382121449373237252', '1379683124716703746', '1377112188691746821', '1374980127294164993', '1378112541482700801', '1378021944105259011', '1379648893797957636', '1376655924413235202', '1375976446993252356', '1375749463814324224', '1375470866075619329', '1378271099675369473', '1373584551373639681', '1375024722371612672', '1379154404331380750', '1376825309106999301', '1379396230447513611', '1374526420035252224', '1377417947807801346', '1379362254416715778', '1374896355404087301', '1375500324987940866', '1377048026200559628', '1377546804540084228', '1374624790061985792', '1374134307820802055', '1374590567615725569', '1374303681605160961', '1379584730782388228', '1375590932851130368', '1377501747304873985', '1373601552703877124', '1376617692891906050', '1377618515646119937', '1375096412401242112', '1378542867006775299', '1374096066493218819', '1377146400945762307', '1379192387507998721', '1376859276195553286', '1376806425297575936', '1377992478570262534', '1374337654138007553', '1373477270648655872', '1368524368653991938', '1368380923025195009', '1367671725454921735', '1369060881213063168', '1368313954993340418', '1371438323869351936', '1368607422206664706', '1370207950208430081', '1367222015963324421', '1368154916540346369', '1367384352158531584', '1370487525786202120', '1367414550090321923', '1369657813887254528', '1372488469906386945', '1368199738215067649', '1370790270275555329', '1371047070497452040', '1372088074340081667', '1371774509905219586', '1367901990005661703', '1370465132191625219', '1368562591358943232', '1372895693250121734', '1373023999182143492', '1368282998865616901', '1371800952727080966', '1370600567798632451', '1367377028996083712', '1368082688364658693', '1371114657688211456', '1372714467281223681', '1373266335728345091', '1369758744184242188', '1368003414769229824', '1367108767704350722', '1369687255615479811', '1372759786660323335', '1370329241666064387', '1371027101999104007', '1372359633533345793', '1369049053326086144', '1369264465884176388', '1367180988980338688', '1372559685040152584', '1367867764300517377', '1370532578839703553', '1373175736329207810', '1372053853089189889', '1372884327705509891', '1372443417662341122', '1370056962017214468', '1371989685359239170', '1367422090912096267', '1366275020889223171', '1366237520908935169', '1365572432707416064', '1366840758800703488', '1365663492536164353', '1365961303114862593', '1366030567268040708', '1365617945922187264', '1366916749212450817', '1365844200072347655', '1366025407078760453', '1365962652636372993', '1366821879089164297', '1365776986627596290', '1365398997167398914', '1366304730100752385', '1366863406146404352', '1366463273244258307', '1365746283093385219', '1366383994187747329', '1366584068629032961', '1366070708246360069', '1365987641418743809']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1386630479907069955>連結</a><br>提及的次數： 167</p>,1.0,3.594836294370035
846014785246367745,14562685,4.0,red,to,"['1386297236800393216', '1320725820386717698', '1362739650796879878', '1342208707258707971']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1386297236800393216>連結</a><br>提及的次數： 4</p>,1.0,1.4142135623730951
151106990,42805074,2.0,red,to,"['1371543476815429637', '1371811493461815296']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1371543476815429637>連結</a><br>提及的次數： 2</p>,1.0,1.189207115002721
151106990,1544084768,2.0,red,to,"['1349032395756986369', '1342272852133871616']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1349032395756986369>連結</a><br>提及的次數： 2</p>,1.0,1.189207115002721
3429955204,14562685,44.0,red,to,"['1385616109064364034', '1384922516410544129', '1386687915372208131', '1385625955675291651', '1384866186324754433', '1385860442778742784', '1385471737018687492', '1385255121408434178', '1382665299393196032', '1382564756205268994', '1382617781028450305', '1382621633073061889', '1383087669031415812', '1382622127564718080', '1384141400858447878', '1383009592850800642', '1383087172820082690', '1382584152625704962', '1380974787028267011', '1380929602068086791', '1380927651439841284', '1380929137590857731', '1380913360179490818', '1380972533516763140', '1380930471039807488', '1381004960356315155', '1380912760146563072', '1381003978813624320', '1382312028459700226', '1381187117762678789', '1381011669170671618', '1380931669553729542', '1381010167807025155', '1380989939899363328', '1380863254109519872', '1380981815041724420', '1380983429764898820', '1380927406706397187', '1380975458691514373', '1380979950497456128', '1380928860066349057', '1380521001553907713', '1380265285769433095', '1380530405930061827']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1385616109064364034>連結</a><br>提及的次數： 44</p>,1.0,2.5755095769013945
875122621,14562685,1.0,red,to,['1361744844792729605'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1361744844792729605>連結</a><br>提及的次數： 1</p>,1.0,1.0
705539763349164032,5120691,6.0,blue,,,<p><br>提及的次數： 6</p>,2.0,1.5650845800732873
705539763349164032,1014861853338398720,2.0,blue,,,<p><br>提及的次數： 2</p>,2.0,1.189207115002721
705539763349164032,15425377,1.0,blue,,,<p><br>提及的次數： 1</p>,2.0,1.0
705539763349164032,2711212681,1019.0,blue,,,<p><br>提及的次數： 1019</p>,2.0,5.649936229642308
705539763349164032,16319797,1.0,blue,,,<p><br>提及的次數： 1</p>,2.0,1.0
705539763349164032,16556796,15.0,blue,,,<p><br>提及的次數： 15</p>,2.0,1.9679896712654303
705539763349164032,74286565,2.0,blue,,,<p><br>提及的次數： 2</p>,2.0,1.189207115002721
705539763349164032,2975134426,8.0,blue,,,<p><br>提及的次數： 8</p>,2.0,1.681792830507429
705539763349164032,8099262,5.0,blue,,,<p><br>提及的次數： 5</p>,2.0,1.4953487812212205
705539763349164032,10228272,1.0,blue,,,<p><br>提及的次數： 1</p>,2.0,1.0
705539763349164032,2214285223,62.0,blue,,,<p><br>提及的次數： 62</p>,2.0,2.806066263296683
705539763349164032,4338452835,199.0,blue,,,<p><br>提及的次數： 199</p>,2.0,3.755893499510587
705539763349164032,17760882,1.0,blue,,,<p><br>提及的次數： 1</p>,2.0,1.0
705539763349164032,45891623,5.0,blue,,,<p><br>提及的次數： 5</p>,2.0,1.4953487812212205
705539763349164032,555031989,228.0,blue,,,<p><br>提及的次數： 228</p>,2.0,3.8858292384691198
705539763349164032,22363802,2.0,blue,,,<p><br>提及的次數： 2</p>,2.0,1.189207115002721
705539763349164032,3131243261,402.0,blue,,,<p><br>提及的次數： 402</p>,2.0,4.47771567384123
705539763349164032,839338759330152453,538.0,blue,,,<p><br>提及的次數： 538</p>,2.0,4.816100809730461
705539763349164032,846014785246367745,503.0,blue,,,<p><br>提及的次數： 503</p>,2.0,4.735785203322233
705539763349164032,25390350,1.0,blue,,,<p><br>提及的次數： 1</p>,2.0,1.0
705539763349164032,534255106,1.0,blue,,,<p><br>提及的次數： 1</p>,2.0,1.0
705539763349164032,612473,4.0,blue,,,<p><br>提及的次數： 4</p>,2.0,1.4142135623730951
705539763349164032,3429955204,181.0,blue,,,<p><br>提及的次數： 181</p>,2.0,3.6679182170645124
705539763349164032,875122621,45.0,blue,,,<p><br>提及的次數： 45</p>,2.0,2.5900200641113513
705539763349164032,14562685,167.0,red,to,"['1386630479907069955', '1383574790598922245', '1385722678162636801', '1379954665190793216', '1384786506338947073', '1382185613760339968', '1385235717748633600', '1382620725434015751', '1384435437855547394', '1384266579622334465', '1382053500268515330', '1386388305374334989', '1383801509754769412', '1381910552457453568', '1380846894159650817', '1382219830791708673', '1380154978543734788', '1383185962730147842', '1384748764515143682', '1384824274121281538', '1385632072837042183', '1381899223000612866', '1382691449221877760', '1384597770804289536', '1380558649194647556', '1385602622212775938', '1382491386373636096', '1380807796397068296', '1384227828237946882', '1381253970316947463', '1386568994354831361', '1385881222262542337', '1386252833268305920', '1381730116850569229', '1380038457490345987', '1380083754471919619', '1381691114659459081', '1385118698256617474', '1382575174957076483', '1380649248690208769', '1383095369261838338', '1383635172835221504', '1380529196196302851', '1383344512848646149', '1383065910693523459', '1384465642477211648', '1382121449373237252', '1379683124716703746', '1377112188691746821', '1374980127294164993', '1378112541482700801', '1378021944105259011', '1379648893797957636', '1376655924413235202', '1375976446993252356', '1375749463814324224', '1375470866075619329', '1378271099675369473', '1373584551373639681', '1375024722371612672', '1379154404331380750', '1376825309106999301', '1379396230447513611', '1374526420035252224', '1377417947807801346', '1379362254416715778', '1374896355404087301', '1375500324987940866', '1377048026200559628', '1377546804540084228', '1374624790061985792', '1374134307820802055', '1374590567615725569', '1374303681605160961', '1379584730782388228', '1375590932851130368', '1377501747304873985', '1373601552703877124', '1376617692891906050', '1377618515646119937', '1375096412401242112', '1378542867006775299', '1374096066493218819', '1377146400945762307', '1379192387507998721', '1376859276195553286', '1376806425297575936', '1377992478570262534', '1374337654138007553', '1373477270648655872', '1368524368653991938', '1368380923025195009', '1367671725454921735', '1369060881213063168', '1368313954993340418', '1371438323869351936', '1368607422206664706', '1370207950208430081', '1367222015963324421', '1368154916540346369', '1367384352158531584', '1370487525786202120', '1367414550090321923', '1369657813887254528', '1372488469906386945', '1368199738215067649', '1370790270275555329', '1371047070497452040', '1372088074340081667', '1371774509905219586', '1367901990005661703', '1370465132191625219', '1368562591358943232', '1372895693250121734', '1373023999182143492', '1368282998865616901', '1371800952727080966', '1370600567798632451', '1367377028996083712', '1368082688364658693', '1371114657688211456', '1372714467281223681', '1373266335728345091', '1369758744184242188', '1368003414769229824', '1367108767704350722', '1369687255615479811', '1372759786660323335', '1370329241666064387', '1371027101999104007', '1372359633533345793', '1369049053326086144', '1369264465884176388', '1367180988980338688', '1372559685040152584', '1367867764300517377', '1370532578839703553', '1373175736329207810', '1372053853089189889', '1372884327705509891', '1372443417662341122', '1370056962017214468', '1371989685359239170', '1367422090912096267', '1366275020889223171', '1366237520908935169', '1365572432707416064', '1366840758800703488', '1365663492536164353', '1365961303114862593', '1366030567268040708', '1365617945922187264', '1366916749212450817', '1365844200072347655', '1366025407078760453', '1365962652636372993', '1366821879089164297', '1365776986627596290', '1365398997167398914', '1366304730100752385', '1366863406146404352', '1366463273244258307', '1365746283093385219', '1366383994187747329', '1366584068629032961', '1366070708246360069', '1365987641418743809']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1386630479907069955>連結</a><br>提及的次數： 167</p>,2.0,3.594836294370035
2975134426,14562685,1.0,red,to,['1332320315649773568'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1332320315649773568>連結</a><br>提及的次數： 1</p>,2.0,1.0
8099262,611675687,1.0,red,to,['1308730333421080576'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1308730333421080576>連結</a><br>提及的次數： 1</p>,2.0,1.0
10228272,3105807222,10.0,red,to,"['1365307168786960390', '1365181048934514688', '1365225912824856579', '1365308459139428355', '1365309235022729217', '1365225851156000770', '1335818832586432513', '1335971464659554308', '1335971335823089666', '1335971112220577795']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1365307168786960390>連結</a><br>提及的次數： 10</p>,2.0,1.7782794100389228
10228272,1356420260996521985,2.0,red,to,"['1361065644947603458', '1361035233512972291']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1361065644947603458>連結</a><br>提及的次數： 2</p>,2.0,1.189207115002721
4338452835,14562685,51.0,red,to,"['1386253661337161730', '1360534685676433409', '1361236417393885184', '1357973643532378112', '1362031651082149895', '1378629967525912578', '1382603107968954370', '1359076479913574404', '1361737315287240708', '1352632760700166150', '1372467933323137025', '1327278664095059968', '1350385615578292229', '1335160713682280448', '1337694710475993088', '1325004540358299648', '1338408945401155587', '1346776111502528512', '1350779849368068097', '1332990412638871552', '1332761216746483713', '1332987332279103494', '1338136607623434241', '1340604022441586688', '1330800463894245377', '1335529868138868737', '1343949125897826304', '1350146807653871619', '1344627334456999936', '1338536279382888455', '1331894988045737985', '1347863267184668676', '1341803437604941824', '1333334392320692224', '1335525405466513410', '1352538933192773634', '1341804686744182784', '1319200603260801025', '1304699274341552129', '1298681782548783105', '1320650389017022465', '1319196885173809154', '1313023612585218050', '1312658341072691200', '1304700471219814400', '1299421644629434368', '1315199063806087169', '1309539533965459456', '1299826436434526208', '1305413477314498561', '1290204687724163073']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1386253661337161730>連結</a><br>提及的次數： 51</p>,2.0,2.6723451177837885
555031989,14562685,38.0,red,to,"['1379544787225870337', '1383764997935800343', '1384119364580896779', '1386022312462454793', '1385306661921955843', '1381049092885872648', '1377757955278376964', '1381364340415160323', '1378321184111099904', '1384080338364731408', '1383006676454891524', '1380865880939237379', '1374405374476918792', '1370002161866784777', '1374232213731090435', '1374812530045022210', '1377204310048714755', '1373339580737404934', '1370576601881133060', '1369804523418644483', '1362105604878311431', '1367933920738697217', '1364022417899859968', '1357780301230071809', '1366454187530342404', '1362256075412697089', '1360060879132319746', '1368145727856271362', '1360248358321987588', '1367179001995927555', '1361313103154204672', '1360383219175198721', '1360844033002774528', '1357278770638430212', '1356363700811280385', '1356210006169968642', '1355881750967291906', '1356573549834698753']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1379544787225870337>連結</a><br>提及的次數： 38</p>,2.0,2.4828237961983883
3131243261,14562685,36.0,red,to,"['1383720371682037760', '1378025724351807506', '1386620975933009921', '1379369716830048256', '1383286276585975808', '1380832856327471106', '1385544559279628297', '1385544121184567299', '1385855852767219715', '1383289599288438789', '1375535897236606976', '1372463599902416898', '1370633030507896837', '1368568552693891073', '1370879471201484808', '1367373887546286081', '1372966746580205573', '1370879739993423890', '1372610542104416267', '1374440239419166721', '1368568683736543234', '1368701271721578497', '1366116460418981889', '1365443023748927493', '1363763324278755329', '1366428249639780358', '1359291590318112768', '1358197380026408961', '1360316115818283011', '1360293271793250307', '1358196231642750979', '1364667626916560901', '1358915827496583170', '1358915129950232580', '1362146083586134024', '1360291683691331585']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1383720371682037760>連結</a><br>提及的次數： 36</p>,2.0,2.449489742783178
