from,to,weight,color,arrow,tweets,title,width
839338759330152453,14562685,428,red,to,"['1359703957015306242', '1373821071724572675', '1374963104124071936', '1373649736662585348', '1373486306936905729', '1363693686329114629', '1362779635814170626', '1373634546017656833', '1383237810157613059', '1361877059157585921', '1378046643971493891', '1360724215243104266', '1352601919026552833', '1373822699823333380', '1350302302427631617', '1361168021419667461', '1348096751798988800', '1383764997935800343', '1373822616138625024', '1384119364580896779', '1377090533567430658', '1370389920674676740', '1363353051763904516', '1376741885516070912', '1371662102130262019', '1362981363318726660', '1358136035998380032', '1344018113399050240', '1368404413702938626', '1370243990159814661', '1356073927529951237', '1357750586410749956', '1355583231970705412', '1373822200520794113', '1366112661449105413', '1371313262009188353', '1371218127283978240', '1357921714596958210', '1385306661921955843', '1361574257315127297', '1373650039235612683', '1360716758798241795', '1363103446799437826', '1358141988403560450', '1360805510576893952', '1383241866557071362', '1370954492791955457', '1381049092885872648', '1371313170262994947', '1373821714124128257', '1373821820718157828', '1360722007399280640', '1361539647529181184', '1373823686990565378', '1368255637210107905', '1349197664282419200', '1360271950296145922', '1357923897811869697', '1359375226870579200', '1370669326492172293', '1361025869091905536', '1373823493658210308', '1373823371490775043', '1370785661247180804', '1360724320847360001', '1362984213956460547', '1360723735624388608', '1371313306452033536', '1361540587262984196', '1361886542399168514', '1350904303171547139', '1370587416126443520', '1373822407115378691', '1365152144710598656', '1363240798247092228', '1349895447419056128', '1370583487791702016', '1371313467567841289', '1373621864082333698', '1360722284575477765', '1373667874703876099', '1349389880103731208', '1353410690040680449', '1350301248155742208', '1352606273783656450', '1371223249837821953', '1374567430433947650', '1365445597797388289', '1370581492452126721', '1356487467730407425', '1361193157946351624', '1373644873543290880', '1373644200797904897', '1350065198460239873', '1374862879984390147', '1374567340466171906', '1364080744398802945', '1370685210438811649', '1378013143289462790', '1384355952909033473', '1359379005212917760', '1349926133161144321', '1350144368720695296', '1363971024610451462', '1383087537887932421', '1370811688618954753', '1373654874559238146', '1349957430818594818', '1359376089039134722', '1361190909136658434', '1330104034062200833', '1327840569930944512', '1330232208729268224', '1344625222150987777', '1331996613737267200', '1332164642840449026', '1329650539911655426', '1319802237292511232', '1331974002840014848', '1323492559616815105', '1329976849233973248', '1319828292090753025', '1322414047124283392', '1320400723750866951', '1341576006096855042', '1345478386475532288', '1317531722590965760', '1342384035432165378', '1329860813730045955', '1332166297896054785', '1327062753840754694', '1334884546966290433', '1330600582495793169', '1345244221549121537', '1332165545349820417', '1331854318685786112', '1344685321015808002', '1319475269061804032', '1338361303711158272', '1342252749644201984', '1328895490470055937', '1342247828672958466', '1331852571955367939', '1319718796202962944', '1319481791087071232', '1342596804936925185', '1342393203824189446', '1319114898429956097', '1323344145763676161', '1331979527078047744', '1332931642546151431', '1319805295271530496', '1332013846089838599', '1332164293400342528', '1326063144586895360', '1345096090631217152', '1328926727326863361', '1324844467388583939', '1332164907295444993', '1331942902646312961', '1342597282584293376', '1332008879513870336', '1332166818308427777', '1322757090130202625', '1331906839659757569', '1339629970818097152', '1344049205652848640', '1331967237352284160', '1336775160582594562', '1342260635250413568', '1338709407450980353', '1340129586441564160', '1339267592855445505', '1324788893854527488', '1319814224017838080', '1319034247995338753', '1320032965854924801', '1330230277688397824', '1336538082678431746', '1320494185896660992', '1324844656128122883', '1320494305413369856', '1342187462551097346', '1328182906867560448', '1329946496129789953', '1319813795980640256', '1336803967435743232', '1332066867448524802', '1342596498777919493', '1322387719511810048', '1332166489856745477', '1332166120384688129', '1319755601891618816', '1343318973014798337', '1345115302548414464', '1332166643938627585', '1342202405522386953', '1332756061309308929', '1327108698288906242', '1320494246110121985', '1319684761107873793', '1321764853883805696', '1344125357562204160', '1342597406869880834', '1312165149558468608', '1345095832857669639', '1319481965163220992', '1335003112491409408', '1317293008023392258', '1332165316126904323', '1343269606127878145', '1332164457867452417', '1334963207203672071', '1342208288960741377', '1327235450872999937', '1332068687193501697', '1331916809948319746', '1317116857149759490', '1344525969369882625', '1331914062561767424', '1344125598336225281', '1342197933291266048', '1332165146848976896', '1345096456638754817', '1319804508671774720', '1337593880754212864', '1320488867166932999', '1331977802036424707', '1334226860574724096', '1337472738362085378', '1331788354937966592', '1324842939076366336', '1332165810006220800', '1328038262959730689', '1297228072584970241', '1295020743550554112', '1291781751266660354', '1310068862134743042', '1285401066847326208', '1303873922706952196', '1289379423863689217', '1300631755523792896', '1291956061096689665', '1302072759808294917', '1284326964157972480', '1286704445330350080', '1312044920941817857', '1284556857626038277', '1291653343404687360', '1302328899074957313', '1305717855254700032', '1297032381111717890', '1314445881463185408', '1310874240426684417', '1316216167665725441', '1297223244643213312', '1303881714352128000', '1314622907235012608', '1303817619833749505', '1301926748943192064', '1287944690147393542', '1289387996396105734', '1299787207197294592', '1291649721925165057', '1302112888388308992', '1290926988991971329', '1291632750487908352', '1287250256799956993', '1290055276675162113', '1308183494745616384', '1288322966049169409', '1309478441868242946', '1287123912967573511', '1291359981032411138', '1290142170192609280', '1315019393261277188', '1291652882316423169', '1299194149011423232', '1287228803434020864', '1291656196210925569', '1298115387268243456', '1298120746535813120', '1284592489463271430', '1293774305428475904', '1291655728915025921', '1292160568187449345', '1290167661091946497', '1290995700403240960', '1286346063822061569', '1314794723840753664', '1291659487900655617', '1287218524524617729', '1288325633169338368', '1287061800299769856', '1285620652930748421', '1297239412632363008', '1302329533069221888', '1291656075263918085', '1302329194110746625', '1284130988306714624', '1302329094919643137', '1309872075465728000', '1286890248098717696', '1289434646279680005', '1287225384614998017', '1302114897300520960', '1291135777217249280', '1312296171881332736', '1301376138825142273', '1258768682056065025', '1312420525872906241', '1285811127209930752', '1298946108824182785', '1311675429984579586', '1302329397387591682', '1291792471756873729', '1289385086962417664', '1295067078802780161', '1293638829522395136', '1284379523400609793', '1289233267107889152', '1285248602466668544', '1302093689771175936', '1296934056848961536', '1310079363497570307', '1309318505414758406', '1293774204740014080', '1302329961093758977', '1300042422504820737', '1296725512702828545', '1286488924592971776', '1302081399848087553', '1298454583648419841', '1305231495376908289', '1302138063661957122', '1303338235171467270', '1313333150014230528', '1286502642982805504', '1312249009206104064', '1287937172809617408', '1302329806218985473', '1302219989093580801', '1292002066848550915', '1314801112789053446', '1314739452888190978', '1287084828245012481', '1299485671208304640', '1297211436901564416', '1300265931206262784', '1295072143819112448', '1300432782515228674', '1303825090249920512', '1288018140740321286', '1286507971598585864', '1292167781803147269', '1287056465795125248', '1313147185035272192', '1301771439100571653', '1302140056178696193', '1286272851436277767', '1291195965374902272', '1302299628260524033', '1288314343654907907', '1302319646666878977', '1285791202743394305', '1302259536720429059', '1280056094677700608', '1279839756050972675', '1279840010150260737', '1283949348972376064', '1283952413536407552', '1282276016187031553', '1280701897817698304', '1280550562723856384', '1281806293347569664', '1282069916716343298', '1280568524046503936', '1283218847345127425', '1282405812812632065', '1282015007933440000', '1280706366726901761', '1279554568221626368', '1282008473136496641', '1283410994312536065', '1283591042684592133', '1283585425643372545', '1281161237712297985', '1282535282592579584', '1283878476534120449', '1279839864586993665', '1282014631901503489', '1283220468242296832', '1284324091990888449', '1279591798478757888', '1282354812802215941', '1281422722661220352', '1283629343046905857', '1282898648582381568', '1283706200786456581', '1281421771078545408', '1281172706654687234', '1279488096481038337', '1279488168987934721', '1283684461318676482', '1279091329750859776', '1279483887194968065', '1280335760567218176', '1280336120593686531', '1284169781814460421', '1279483327582519298', '1282357459601022977', '1283063202306076672', '1283589005775384577', '1283879298613608455', '1284321462967468032', '1280238941610934274', '1281424635549102081', '1281988058917683200', '1283953454155812865', '1282883431630884865', '1280577862563594240', '1279591920553975810', '1281306548795518977', '1281407671388667910', '1279486978434781185', '1280143527977123842', '1281808235926872064', '1283588031056957440']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1359703957015306242>連結</a><br>被提及的次數： 428</p>,4.548423997999439
839338759330152453,4334071758,1,red,to,['1326372158633889793'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1326372158633889793>連結</a><br>被提及的次數： 1</p>,1.0
22756947,14562685,1,red,to,['1259241798771359745'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1259241798771359745>連結</a><br>被提及的次數： 1</p>,1.0
1014861853338398720,14562685,1,red,to,['1339230687019327489'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1339230687019327489>連結</a><br>被提及的次數： 1</p>,1.0
2711212681,14562685,43,red,to,"['1386675429600202759', '1384872801727700993', '1384748938532634624', '1385476776256802816', '1384753304123625473', '1385624966306177028', '1384471635160408064', '1385192012014567426', '1386219639416528899', '1385843278726287361', '1384887552130396162', '1382983959483723776', '1383668987590938628', '1384038094890946564', '1384558241506545664', '1379768439548575744', '1382173515760173057', '1381953881438093313', '1381691114659459081', '1378960768461377536', '1376770589340401664', '1375477392790204416', '1376827985899233282', '1375526931320483841', '1377467769856352258', '1377124922669993985', '1377334528528814087', '1378223789486583809', '1376493261272006657', '1378977667198951425', '1377839078352257025', '1376918850223104001', '1376864113649971202', '1377204310048714755', '1376780025496809474', '1377960285416341508', '1376806425297575936', '1377665812765450241', '1375023299814694912', '1374421052667752450', '1374735620522795011', '1375147430694490112', '1374618236902387713']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1386675429600202759>連結</a><br>被提及的次數： 43</p>,2.5607496020310148
2711212681,7389732,1,red,to,['1374586786496806912'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1374586786496806912>連結</a><br>被提及的次數： 1</p>,1.0
16319797,1170933409,1,red,to,['1321581720664244230'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1321581720664244230>連結</a><br>被提及的次數： 1</p>,1.0
2975134426,14562685,2,red,to,"['1332296293847355392', '1332320315649773568']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1332296293847355392>連結</a><br>被提及的次數： 2</p>,1.189207115002721
8099262,611675687,1,red,to,['1308730333421080576'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1308730333421080576>連結</a><br>被提及的次數： 1</p>,1.0
10228272,3105807222,17,red,to,"['1365307168786960390', '1365181048934514688', '1365225912824856579', '1365308459139428355', '1365188444079747072', '1365264269676146688', '1365309235022729217', '1365225851156000770', '1365197225396031495', '1365191116954435585', '1335819015302705153', '1335818832586432513', '1335942417409839108', '1335971464659554308', '1335819131447365632', '1335971335823089666', '1335971112220577795']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1365307168786960390>連結</a><br>被提及的次數： 17</p>,2.0305431848689306
10228272,1356420260996521985,2,red,to,"['1361065644947603458', '1361035233512972291']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1361065644947603458>連結</a><br>被提及的次數： 2</p>,1.189207115002721
257600962,14562685,3,red,to,"['1329107349190057984', '1328703267078103040', '1329132324517261312']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1329107349190057984>連結</a><br>被提及的次數： 3</p>,1.3160740129524924
4338452835,14562685,100,red,to,"['1386253661337161730', '1386139808120991748', '1372439975799762945', '1360315247404453888', '1382537047437672451', '1378616137051611139', '1352601919026552833', '1361987960762077189', '1360534685676433409', '1361236417393885184', '1357973643532378112', '1362031651082149895', '1357750586410749956', '1378629967525912578', '1358852510677676041', '1361033667871662080', '1382603107968954370', '1359076479913574404', '1361737315287240708', '1352632760700166150', '1372467933323137025', '1361643449838145536', '1327278664095059968', '1332942101089292288', '1335307323930251269', '1350385615578292229', '1335160713682280448', '1337694710475993088', '1331782908672086018', '1325004540358299648', '1341576006096855042', '1332765280012029952', '1338408945401155587', '1335216144291155969', '1352480516126208006', '1346776111502528512', '1350779849368068097', '1350470948047233027', '1332990412638871552', '1340351939910000645', '1332761216746483713', '1332987332279103494', '1338136607623434241', '1340604022441586688', '1338439629087895552', '1338219304878129155', '1344006543029760002', '1330541075740708868', '1341464222509752325', '1330800463894245377', '1324788893854527488', '1344277588781490176', '1335529868138868737', '1350325895920173056', '1343949125897826304', '1350146807653871619', '1344627334456999936', '1347619493376385027', '1338536279382888455', '1335157425406701568', '1331894988045737985', '1347863267184668676', '1341803437604941824', '1327235450872999937', '1333334392320692224', '1350144368720695296', '1335525405466513410', '1337472738362085378', '1343895742621085702', '1346584813923401728', '1333131015850762245', '1352538933192773634', '1341804686744182784', '1319200603260801025', '1304699274341552129', '1298681782548783105', '1318947005440249856', '1320650389017022465', '1318859815406297088', '1309478441868242946', '1319196885173809154', '1313023612585218050', '1299406140065959940', '1312714692318638080', '1312658341072691200', '1304700471219814400', '1304614948220350464', '1299421644629434368', '1312437883991592961', '1315199063806087169', '1304480232779534337', '1309539533965459456', '1299826436434526208', '1320416701029072897', '1305206266751520768', '1314935600852676611', '1299767281694715910', '1305413477314498561', '1290204687724163073', '1289984146421383168']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1386253661337161730>連結</a><br>被提及的次數： 100</p>,3.1622776601683795
555031989,14562685,39,red,to,"['1379544787225870337', '1383764997935800343', '1384119364580896779', '1386022312462454793', '1385306661921955843', '1381049092885872648', '1377757955278376964', '1381364340415160323', '1378321184111099904', '1384080338364731408', '1383006676454891524', '1380865880939237379', '1374405374476918792', '1370002161866784777', '1374232213731090435', '1374523493639843842', '1374812530045022210', '1377204310048714755', '1373339580737404934', '1370576601881133060', '1369804523418644483', '1362105604878311431', '1367933920738697217', '1364022417899859968', '1357780301230071809', '1366454187530342404', '1362256075412697089', '1360060879132319746', '1368145727856271362', '1360248358321987588', '1367179001995927555', '1361313103154204672', '1360383219175198721', '1360844033002774528', '1357278770638430212', '1356363700811280385', '1356210006169968642', '1355881750967291906', '1356573549834698753']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1379544787225870337>連結</a><br>被提及的次數： 39</p>,2.4989993994393833
34713362,488168567,1,red,to,['1385440117708427266'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1385440117708427266>連結</a><br>被提及的次數： 1</p>,1.0
34713362,14978616,2,red,to,"['1382634069402513409', '1382566110265012227']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1382634069402513409>連結</a><br>被提及的次數： 2</p>,1.189207115002721
3131243261,14562685,162,red,to,"['1386632396209106944', '1383720371682037760', '1378025724351807506', '1382871530447642624', '1385235981901516801', '1383286350804254727', '1379348493110755328', '1384710781741133826', '1386620975933009921', '1386544374151106560', '1377124922669993985', '1383029831856705537', '1380842348016459782', '1379369716830048256', '1379833850579271687', '1383286276585975808', '1381002903306039301', '1379225615061155840', '1377694668784295939', '1381143302783795200', '1386219639416528899', '1380832856327471106', '1385544559279628297', '1384399332787560449', '1385625564027887623', '1379348286079963139', '1385518032412286977', '1382574341821325313', '1382279377707220995', '1380816695300919297', '1382735052694380547', '1385494946166214657', '1382580751149989888', '1383668987590938628', '1381003400532271106', '1385544121184567299', '1383333938681114630', '1383195415646932995', '1385855852767219715', '1385118934748250115', '1385624253052116995', '1383289599288438789', '1378013143289462790', '1378606410943062016', '1378953025843159041', '1383087537887932421', '1385507155428655104', '1382746466951823362', '1381822165834625032', '1384465642477211648', '1386619485210218496', '1384558241506545664', '1372439975799762945', '1367390743833239554', '1375477392790204416', '1368571036116127744', '1372594855990472714', '1365721241282375681', '1375134425676124165', '1370389920674676740', '1368183587116183556', '1374735620522795011', '1374353683694125056', '1374994202124226561', '1375535897236606976', '1367414311258370050', '1367251216544202754', '1372463599902416898', '1368090474750304257', '1370633030507896837', '1373349407870001152', '1373256097700618240', '1368568552693891073', '1370879471201484808', '1368847803951157249', '1368120385372368901', '1367373887546286081', '1371481997995020289', '1372966746580205573', '1370879739993423890', '1372610542104416267', '1368444738983100420', '1369687255615479811', '1372939714160902151', '1368627688081158145', '1368463477011058689', '1372459289659461632', '1374440239419166721', '1373601552703877124', '1367944940341374980', '1370581492452126721', '1370818232513355777', '1368568683736543234', '1367369509770719233', '1370846249390329865', '1368701271721578497', '1369226479989485568', '1367852148239835137', '1367422090912096267', '1376595279844085765', '1366116460418981889', '1357276783503114245', '1365443023748927493', '1365270513065418755', '1360315247404453888', '1364598714904547330', '1365727413183873024', '1361987960762077189', '1361272048228716544', '1357682282740535296', '1363763324278755329', '1366428249639780358', '1359291590318112768', '1357750586410749956', '1365406420691259395', '1363236380281864195', '1358671494730153984', '1338136607623434241', '1365345632060272640', '1357921714596958210', '1361008745493446662', '1359908741059993605', '1358898533990948864', '1364591907633049600', '1360271950296145922', '1365014529709543426', '1365791812191981571', '1366279801607192578', '1363725319534878724', '1358197380026408961', '1360316115818283011', '1358915570553421825', '1364479140854960130', '1358553081189969921', '1366474547927674885', '1360293271793250307', '1358196231642750979', '1366639608541433858', '1366418481235820555', '1365068898559815689', '1361186350838390785', '1358713604686696453', '1366245767392894979', '1364667626916560901', '1362369773296906243', '1362257884961116163', '1358915827496583170', '1365445597797388289', '1365011739025186820', '1358559786384711681', '1358915129950232580', '1358413881492783105', '1362477820186931202', '1362146083586134024', '1359262579001094146', '1360291683691331585', '1363588151156092930', '1362284045279838208', '1363240271438315520', '1357250383790432257', '1356738881706733570', '1356210338023280641']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1386632396209106944>連結</a><br>被提及的次數： 162</p>,3.5676213450081633
2162697578,227239785,1,red,to,['1374627335241093123'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1374627335241093123>連結</a><br>被提及的次數： 1</p>,1.0
2162697578,848326169443188740,1,red,to,['1331591359107567616'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1331591359107567616>連結</a><br>被提及的次數： 1</p>,1.0
2162697578,14562685,1,red,to,['1335467878758424576'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1335467878758424576>連結</a><br>被提及的次數： 1</p>,1.0
705539763349164032,14562685,217,red,to,"['1386630479907069955', '1386619485210218496', '1383574790598922245', '1385722678162636801', '1379954665190793216', '1384786506338947073', '1382185613760339968', '1384748938532634624', '1385113835925876737', '1385493139083780099', '1385235717748633600', '1382620725434015751', '1384471635160408064', '1384435437855547394', '1380925406509940738', '1384266579622334465', '1382053500268515330', '1380842348016459782', '1386388305374334989', '1383801509754769412', '1381910552457453568', '1384386361579479040', '1385192012014567426', '1381953881438093313', '1380846894159650817', '1382219830791708673', '1380154978543734788', '1383185962730147842', '1384748764515143682', '1384824274121281538', '1385632072837042183', '1381899223000612866', '1382691449221877760', '1384597770804289536', '1380558649194647556', '1385602622212775938', '1385843278726287361', '1382491386373636096', '1380807796397068296', '1382983959483723776', '1384227828237946882', '1381253970316947463', '1385105823228207104', '1386568994354831361', '1385881222262542337', '1386252833268305920', '1381730116850569229', '1380038457490345987', '1386285436482510853', '1383668987590938628', '1380083754471919619', '1381691114659459081', '1385118698256617474', '1379864905898192896', '1382575174957076483', '1378960768461377536', '1380649248690208769', '1383095369261838338', '1384355952909033473', '1383635172835221504', '1380529196196302851', '1383344512848646149', '1386213744213168129', '1383065910693523459', '1384465642477211648', '1384558241506545664', '1382121449373237252', '1379683124716703746', '1377112188691746821', '1376770589340401664', '1374980127294164993', '1378112541482700801', '1378021944105259011', '1379648893797957636', '1376655924413235202', '1375976446993252356', '1375749463814324224', '1375470866075619329', '1378271099675369473', '1374735620522795011', '1373584551373639681', '1375024722371612672', '1373896408290443265', '1378963370435608578', '1379154404331380750', '1376825309106999301', '1379396230447513611', '1374526420035252224', '1377417947807801346', '1379362254416715778', '1378977667198951425', '1374896355404087301', '1377839078352257025', '1375500324987940866', '1377048026200559628', '1378227948726194176', '1377546804540084228', '1374624790061985792', '1374134307820802055', '1374590567615725569', '1374303681605160961', '1379584730782388228', '1375590932851130368', '1377501747304873985', '1373601552703877124', '1376617692891906050', '1377618515646119937', '1375096412401242112', '1378542867006775299', '1373632778370048000', '1374096066493218819', '1377146400945762307', '1379192387507998721', '1373268692423806980', '1376859276195553286', '1376806425297575936', '1377992478570262534', '1374337654138007553', '1379749330136006662', '1373477270648655872', '1368524368653991938', '1368380923025195009', '1367671725454921735', '1369060881213063168', '1368313954993340418', '1371438323869351936', '1368607422206664706', '1370207950208430081', '1367222015963324421', '1368154916540346369', '1370344376027787264', '1367384352158531584', '1370487525786202120', '1367414550090321923', '1369657813887254528', '1372488469906386945', '1368199738215067649', '1370790270275555329', '1372807114154909696', '1368090474750304257', '1371047070497452040', '1372088074340081667', '1371774509905219586', '1367901990005661703', '1372122218306674689', '1370465132191625219', '1372125532435968000', '1372125499930116098', '1368562591358943232', '1372895693250121734', '1373023999182143492', '1368282998865616901', '1371800952727080966', '1370600567798632451', '1367377028996083712', '1368082688364658693', '1373164318326456322', '1371114657688211456', '1372714467281223681', '1373266335728345091', '1369758744184242188', '1368003414769229824', '1371293720302194689', '1367108767704350722', '1369687255615479811', '1372759786660323335', '1370820844679794693', '1370329241666064387', '1371027101999104007', '1368627688081158145', '1372359633533345793', '1369049053326086144', '1369264465884176388', '1367180988980338688', '1369180920259960835', '1372559685040152584', '1372125519551070211', '1368251483423006721', '1368454722814939138', '1367867764300517377', '1370532578839703553', '1373175736329207810', '1372053853089189889', '1372884327705509891', '1372443417662341122', '1370056962017214468', '1371989685359239170', '1367422090912096267', '1372122614831923204', '1366275020889223171', '1366237520908935169', '1367006640667566081', '1365572432707416064', '1366840758800703488', '1365663492536164353', '1365961303114862593', '1366030567268040708', '1365617945922187264', '1366916749212450817', '1365412814383316996', '1365844200072347655', '1366025407078760453', '1365962652636372993', '1366821879089164297', '1365921994231803906', '1365776986627596290', '1365398997167398914', '1366639608541433858', '1366304730100752385', '1366863406146404352', '1366463273244258307', '1365768492461543432', '1365746283093385219', '1366383994187747329', '1366584068629032961', '1366070708246360069', '1365987641418743809']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1386630479907069955>連結</a><br>被提及的次數： 217</p>,3.83808804779883
846014785246367745,14562685,112,red,to,"['1386297236800393216', '1386219639416528899', '1386285436482510853', '1386564368691761152', '1386619485210218496', '1301795904953954304', '1305959615801241601', '1379954665190793216', '1384578666341052416', '1319443456108994561', '1330474121378095113', '1338084263166677002', '1348733972168249345', '1385476776256802816', '1335547548463992833', '1385113835925876737', '1339708220093427713', '1364741933088837635', '1320725820386717698', '1362739650796879878', '1346418933784576000', '1384471635160408064', '1375976446993252356', '1384435437855547394', '1347522905928847360', '1371777236743942144', '1325973974661128192', '1359764495531409408', '1383801509754769412', '1310158518905982976', '1316718224210366464', '1377694668784295939', '1365617945922187264', '1363307491711471616', '1370790270275555329', '1379715227378454530', '1325203940577697792', '1342208707258707971', '1372807114154909696', '1354331990082908162', '1373889535197777920', '1375147430694490112', '1346373396486041600', '1362661959590686720', '1378223789486583809', '1371774509905219586', '1379396230447513611', '1342447525882716160', '1338015826537017344', '1384824274121281538', '1320560720451309569', '1383861325386829834', '1342538267238035478', '1382491386373636096', '1380807796397068296', '1351824320142729222', '1350868890755223559', '1379362254416715778', '1364479140854960130', '1339023711568093184', '1296024870996901889', '1379748578617405441', '1365198685978701826', '1316612781030936577', '1320727394043482114', '1350496315009069056', '1376918850223104001', '1384390410244608007', '1341577004223750144', '1363823112236769280', '1358234052550082561', '1331998665301430272', '1348219548240121856', '1357220439127445504', '1348695431275024387', '1374303681605160961', '1368627688081158145', '1325324940531404802', '1338264960351297537', '1379584730782388228', '1309783540490481665', '1335479846483472385', '1323263629911904256', '1345645188803342337', '1352179202964004864', '1362304367366443011', '1343353986884259840', '1338332919643910145', '1350514319390351362', '1346547045381906433', '1320545739408314368', '1377130302858883073', '1379192387507998721', '1364106297940070400', '1300162382858248194', '1340522429068816386', '1300056186755182592', '1300580394492989440', '1376415438096236544', '1303879633100775426', '1325996624338882560', '1323165854947774465', '1342179017332555776', '1384558241506545664', '1382121449373237252', '1261371829995872258', '1261252724261367809', '1283687852560338945', '1258356483433074688', '1254464203798216714', '1252200168620990466', '1262260132450353153']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1386297236800393216>連結</a><br>被提及的次數： 112</p>,3.2531531233955713
151106990,42805074,2,red,to,"['1371543476815429637', '1371811493461815296']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1371543476815429637>連結</a><br>被提及的次數： 2</p>,1.189207115002721
151106990,1544084768,2,red,to,"['1349032395756986369', '1342272852133871616']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1349032395756986369>連結</a><br>被提及的次數： 2</p>,1.189207115002721
3429955204,14562685,76,red,to,"['1385616109064364034', '1384922516410544129', '1386687915372208131', '1385625955675291651', '1385518032412286977', '1384866186324754433', '1385860442778742784', '1385471737018687492', '1385255121408434178', '1385624253052116995', '1382665299393196032', '1382564756205268994', '1382617781028450305', '1383073944492736517', '1382621633073061889', '1382615861232607236', '1383087669031415812', '1382622127564718080', '1382571306567159808', '1384141400858447878', '1383007744366673924', '1383081958377410561', '1383009592850800642', '1383087172820082690', '1383084886144249858', '1382611910349193219', '1382575174957076483', '1384190636119654404', '1383819458792230912', '1383087537887932421', '1382584152625704962', '1380974787028267011', '1380929602068086791', '1380927651439841284', '1380929137590857731', '1380913360179490818', '1380929838660395011', '1380927193887424518', '1382053500268515330', '1381186455339474945', '1381455916114051073', '1380972533516763140', '1380930471039807488', '1381004960356315155', '1380912760146563072', '1381003978813624320', '1382312028459700226', '1381187117762678789', '1382008931048808452', '1381011669170671618', '1382016458176278529', '1380985548907642883', '1380931669553729542', '1381301001878142989', '1381010167807025155', '1380928241104470019', '1381007273821097989', '1380989939899363328', '1380981255576166402', '1380863254109519872', '1380861832475332615', '1380981815041724420', '1380983429764898820', '1380927406706397187', '1380975458691514373', '1380979950497456128', '1380928860066349057', '1381008067924463620', '1380955098193530880', '1380521001553907713', '1380525660356157440', '1380240461382746115', '1380265285769433095', '1380149391919570950', '1380530405930061827', '1380520623957549057']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1385616109064364034>連結</a><br>被提及的次數： 76</p>,2.9525917237371893
3429955204,76347918,1,red,to,['1384556907663433736'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1384556907663433736>連結</a><br>被提及的次數： 1</p>,1.0
875122621,14562685,8,red,to,"['1367095612009766916', '1374735620522795011', '1375461841669853185', '1381953881438093313', '1361676306753191946', '1375425850150166536', '1361744844792729605', '1318718802117316608']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1367095612009766916>連結</a><br>被提及的次數： 8</p>,1.681792830507429
875122621,7389732,1,red,to,['1374586786496806912'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1374586786496806912>連結</a><br>被提及的次數： 1</p>,1.0
45891623,14562685,1,red,to,['1374848725261033475'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1374848725261033475>連結</a><br>被提及的次數： 1</p>,1.0
45891623,7403862,2,red,to,"['1346155717997170691', '1346113448636243974']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1346155717997170691>連結</a><br>被提及的次數： 2</p>,1.189207115002721
938851,7403862,4,red,to,"['1335923997888958465', '1336257082337714179', '1336252349065654275', '1336249376331755520']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1335923997888958465>連結</a><br>被提及的次數： 4</p>,1.4142135623730951
3413228991,2312673986,1,red,to,['1326519587735789568'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1326519587735789568>連結</a><br>被提及的次數： 1</p>,1.0
3251759104,7403862,2,red,to,"['1291178718782726145', '1291043096017408002']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1291178718782726145>連結</a><br>被提及的次數： 2</p>,1.189207115002721
