from,to,weight,color,arrow,tweets,title,hub,width
748650781637758976,796008597268418560,1.0,blue,,,<p><br># of Mentions: 1</p>,27.0,1.0
748650781637758976,18510558,5.0,blue,,,<p><br># of Mentions: 5</p>,27.0,1.4953487812212205
748650781637758976,25531164,4.0,blue,,,<p><br># of Mentions: 4</p>,27.0,1.4142135623730951
748650781637758976,321575853,9.0,blue,,,<p><br># of Mentions: 9</p>,27.0,1.7320508075688772
748650781637758976,25390350,1.0,blue,,,<p><br># of Mentions: 1</p>,27.0,1.0
748650781637758976,502251829,7.0,blue,,,<p><br># of Mentions: 7</p>,27.0,1.6265765616977856
748650781637758976,887385484489629697,2.0,blue,,,<p><br># of Mentions: 2</p>,27.0,1.189207115002721
748650781637758976,33569853,45.0,blue,,,<p><br># of Mentions: 45</p>,27.0,2.590020064111352
63127726,7403862,1.0,red,to,['1306965815405744129'],<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,27.0,1.0
321575853,7403862,9.0,red,to,"['1396802160462082050', '1395349613947891719', '1395346696058642433', '1395336543917780994', '1321059539815403521', '1320746267648135168', '1306966176971591680', '1258406402214805509', '1258381337859371008']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,27.0,1.7320508075688772
502251829,7403862,2.0,red,to,"['1382738793673981952', '1306970304623898624']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,27.0,1.189207115002721
18804414,197095948,1.0,blue,,,<p><br># of Mentions: 1</p>,28.0,1.0
18804414,362343279,2.0,blue,,,<p><br># of Mentions: 2</p>,28.0,1.189207115002721
18804414,191849753,1.0,blue,,,<p><br># of Mentions: 1</p>,28.0,1.0
18804414,3318865704,1.0,blue,,,<p><br># of Mentions: 1</p>,28.0,1.0
18804414,172391256,4.0,blue,,,<p><br># of Mentions: 4</p>,28.0,1.4142135623730951
18804414,18510558,5.0,blue,,,<p><br># of Mentions: 5</p>,28.0,1.4953487812212205
18804414,321575853,1.0,blue,,,<p><br># of Mentions: 1</p>,28.0,1.0
18804414,25390350,1.0,blue,,,<p><br># of Mentions: 1</p>,28.0,1.0
18804414,1690612736,1.0,blue,,,<p><br># of Mentions: 1</p>,28.0,1.0
362343279,7403862,1.0,red,to,['1277599795247529985'],<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,28.0,1.0
321575853,7403862,9.0,red,to,"['1396802160462082050', '1395349613947891719', '1395346696058642433', '1395336543917780994', '1321059539815403521', '1320746267648135168', '1306966176971591680', '1258406402214805509', '1258381337859371008']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,28.0,1.7320508075688772
25531164,154298451,1.0,blue,,,<p><br># of Mentions: 1</p>,29.0,1.0
25531164,96354656,1.0,blue,,,<p><br># of Mentions: 1</p>,29.0,1.0
25531164,138467892,1.0,blue,,,<p><br># of Mentions: 1</p>,29.0,1.0
25531164,748650781637758976,4.0,blue,,,<p><br># of Mentions: 4</p>,29.0,1.4142135623730951
25531164,314496527,6.0,blue,,,<p><br># of Mentions: 6</p>,29.0,1.5650845800732869
25531164,242448965,1.0,blue,,,<p><br># of Mentions: 1</p>,29.0,1.0
25531164,883874053190066177,4.0,blue,,,<p><br># of Mentions: 4</p>,29.0,1.4142135623730951
25531164,622376253,2.0,blue,,,<p><br># of Mentions: 2</p>,29.0,1.189207115002721
25531164,41389093,6.0,blue,,,<p><br># of Mentions: 6</p>,29.0,1.5650845800732869
25531164,2389227352,1.0,blue,,,<p><br># of Mentions: 1</p>,29.0,1.0
25531164,2189742522,3.0,blue,,,<p><br># of Mentions: 3</p>,29.0,1.3160740129524924
25531164,343890284,2.0,blue,,,<p><br># of Mentions: 2</p>,29.0,1.189207115002721
25531164,988518714,2.0,blue,,,<p><br># of Mentions: 2</p>,29.0,1.189207115002721
25531164,17105128,28.0,blue,,,<p><br># of Mentions: 28</p>,29.0,2.3003266337912063
25531164,28781377,1.0,blue,,,<p><br># of Mentions: 1</p>,29.0,1.0
25531164,107083701,2.0,blue,,,<p><br># of Mentions: 2</p>,29.0,1.189207115002721
25531164,932594367847682048,1.0,blue,,,<p><br># of Mentions: 1</p>,29.0,1.0
25531164,1220051541543002117,1.0,blue,,,<p><br># of Mentions: 1</p>,29.0,1.0
25531164,291300669,1.0,blue,,,<p><br># of Mentions: 1</p>,29.0,1.0
25531164,543095862,4.0,blue,,,<p><br># of Mentions: 4</p>,29.0,1.4142135623730951
25531164,142524254,1.0,blue,,,<p><br># of Mentions: 1</p>,29.0,1.0
25531164,2527174712,1.0,blue,,,<p><br># of Mentions: 1</p>,29.0,1.0
25531164,157981564,4.0,blue,,,<p><br># of Mentions: 4</p>,29.0,1.4142135623730951
25531164,25537857,6.0,blue,,,<p><br># of Mentions: 6</p>,29.0,1.5650845800732869
25531164,172391256,1.0,blue,,,<p><br># of Mentions: 1</p>,29.0,1.0
25531164,1101527644116582405,4.0,blue,,,<p><br># of Mentions: 4</p>,29.0,1.4142135623730951
25531164,710397510704111616,1.0,blue,,,<p><br># of Mentions: 1</p>,29.0,1.0
25531164,898166881827381248,2.0,blue,,,<p><br># of Mentions: 2</p>,29.0,1.189207115002721
25531164,1199987858,2.0,blue,,,<p><br># of Mentions: 2</p>,29.0,1.189207115002721
25531164,3251759104,4.0,blue,,,<p><br># of Mentions: 4</p>,29.0,1.4142135623730951
25531164,2802004432,3.0,blue,,,<p><br># of Mentions: 3</p>,29.0,1.3160740129524924
25531164,27860681,1.0,blue,,,<p><br># of Mentions: 1</p>,29.0,1.0
25531164,613496064,3.0,blue,,,<p><br># of Mentions: 3</p>,29.0,1.3160740129524924
25531164,326071624,9.0,blue,,,<p><br># of Mentions: 9</p>,29.0,1.7320508075688772
25531164,1221552934917410818,3.0,blue,,,<p><br># of Mentions: 3</p>,29.0,1.3160740129524924
25531164,44401732,1.0,blue,,,<p><br># of Mentions: 1</p>,29.0,1.0
25531164,321575853,5.0,blue,,,<p><br># of Mentions: 5</p>,29.0,1.4953487812212205
25531164,18741724,1.0,blue,,,<p><br># of Mentions: 1</p>,29.0,1.0
25531164,25390350,3.0,blue,,,<p><br># of Mentions: 3</p>,29.0,1.3160740129524924
25531164,49913379,1.0,blue,,,<p><br># of Mentions: 1</p>,29.0,1.0
25531164,502251829,4.0,blue,,,<p><br># of Mentions: 4</p>,29.0,1.4142135623730951
25531164,81851893,1.0,blue,,,<p><br># of Mentions: 1</p>,29.0,1.0
25531164,82607949,2.0,blue,,,<p><br># of Mentions: 2</p>,29.0,1.189207115002721
25531164,188368109,21.0,blue,,,<p><br># of Mentions: 21</p>,29.0,2.1406951429280725
25531164,376791248,2.0,blue,,,<p><br># of Mentions: 2</p>,29.0,1.189207115002721
25531164,475630454,3.0,blue,,,<p><br># of Mentions: 3</p>,29.0,1.3160740129524924
96354656,7403862,3.0,red,to,"['1398700887808385025', '1395168656586379269', '1395000192324276228']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,29.0,1.3160740129524924
321575853,7403862,9.0,red,to,"['1396802160462082050', '1395349613947891719', '1395346696058642433', '1395336543917780994', '1321059539815403521', '1320746267648135168', '1306966176971591680', '1258406402214805509', '1258381337859371008']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,29.0,1.7320508075688772
502251829,7403862,2.0,red,to,"['1382738793673981952', '1306970304623898624']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,29.0,1.189207115002721
376791248,7403862,1.0,red,to,['1321049292208021506'],<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,29.0,1.0
378231701,710200852804456448,5.0,blue,,,<p><br># of Mentions: 5</p>,30.0,1.4953487812212205
378231701,280976134,39.0,blue,,,<p><br># of Mentions: 39</p>,30.0,2.498999399439384
378231701,214102420,3.0,blue,,,<p><br># of Mentions: 3</p>,30.0,1.3160740129524924
378231701,157981564,8.0,blue,,,<p><br># of Mentions: 8</p>,30.0,1.681792830507429
378231701,27860681,1.0,blue,,,<p><br># of Mentions: 1</p>,30.0,1.0
378231701,321575853,2.0,blue,,,<p><br># of Mentions: 2</p>,30.0,1.189207115002721
321575853,7403862,9.0,red,to,"['1396802160462082050', '1395349613947891719', '1395346696058642433', '1395336543917780994', '1321059539815403521', '1320746267648135168', '1306966176971591680', '1258406402214805509', '1258381337859371008']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,30.0,1.7320508075688772
