from,to
396536542,16099079
396536542,19962797
396536542,857620964124884993
396536542,7268972
396536542,2491577809
396536542,14054507
396536542,11936322
396536542,111067251
14854533,11844
14854533,146428363
14854533,13486
14854533,183010626
14854533,15571887
14889353,3178680489
14889353,16313292
14889353,12029252
14889353,59307246
14889353,18519972
14889353,21020637
14889353,2769925698
14889353,183010626
14889353,724647542
14889353,7526892
146428363,1927147742
146428363,361971467
146428363,14932460
146428363,13486
146428363,18725978
146428363,15873993
146428363,183010626
146428363,857620964124884993
146428363,7268972
146428363,14054507
146428363,11936322
13486,1927147742
13486,15438912
13486,268349503
13486,361971467
13486,14932460
13486,1262422675
13486,21020637
13486,18725978
13486,15873993
13486,595978668
13486,24689052
13486,22481275
13486,183010626
13486,14600243
13486,15571887
13486,14636531
13486,16099079
13486,19962797
13486,857620964124884993
13486,7268972
13486,14054507
13486,11936322
13486,111067251
14489531,1664859288
21020637,109648780
21020637,2408406843
21020637,199893073
21020637,20757469
21020637,18725978
21020637,24689052
21020637,183010626
21020637,724647542
21020637,16099079
21020637,12223492
21020637,7268972
21020637,7526892
18725978,1927147742
18725978,485583363
18725978,2408406843
18725978,14932460
18725978,1262422675
18725978,15873993
18725978,24689052
18725978,21283221
18725978,183010626
18725978,724647542
18725978,16099079
18725978,19962797
18725978,857620964124884993
18725978,7268972
18725978,2491577809
18725978,11936322
18725978,111067251
15155750,15072391
2769925698,3178680489
21283221,183010626
21283221,7268972
183010626,19626301
183010626,1927147742
183010626,15438912
183010626,109648780
183010626,2408406843
183010626,14932460
183010626,1262422675
183010626,15873993
183010626,595978668
183010626,24689052
183010626,14600243
183010626,14636531
183010626,724647542
183010626,16099079
183010626,19962797
183010626,857620964124884993
183010626,7268972
183010626,2491577809
183010626,14054507
183010626,11936322
183010626,111067251
14600243,16272222
14600243,17988726
14600243,14636531
14636531,2359912339
14636531,16313292
14636531,16272222
14636531,12677022
724647542,2408406843
724647542,16099079
724647542,7268972
16099079,2408406843
16099079,24689052
16099079,857620964124884993
16099079,7268972
16099079,2491577809
16099079,11936322
7268972,15438912
7268972,2408406843
7268972,14932460
7268972,1262422675
7268972,20757469
7268972,15873993
7268972,24689052
7268972,857620964124884993
7268972,2491577809
7268972,14054507
7268972,111067251
11936322,2385068665
11936322,17405435
11936322,1927147742
11936322,15072391
11936322,268349503
11936322,16868870
11936322,361971467
11936322,1399600922
11936322,15873993
11936322,24689052
11936322,19962797
11936322,857620964124884993
11936322,2491577809
11936322,569799074
11936322,14054507
361971467,2385068665
361971467,17405435
361971467,1927147742
361971467,268349503
361971467,951518598
361971467,15873993
361971467,24689052
361971467,19962797
361971467,857620964124884993
361971467,12677022
24689052,2385068665
24689052,1927147742
24689052,268349503
24689052,1217557535814754305
24689052,2408406843
24689052,34956737
24689052,15873993
24689052,19962797
24689052,857620964124884993
24689052,28573040
24689052,2491577809
620214322,1359431822
620214322,3178680489
620214322,2960108997
620214322,1096083931
1359431822,28573040
1359431822,815025967
3178680489,1096083931
3178680489,836936097422794754
2960108997,1096083931
1096083931,836936097422794754
320826619,20178144
320826619,14353202
20178144,95415894
20178144,386666521
20178144,480342247
20178144,219275799
20178144,2852498391
20178144,1294741
20178144,33937320
20178144,247206957
20178144,20262091
301666382,743768472
301666382,1625987365
743768472,41389093
743768472,226602721
743768472,2860727141
743768472,2488774495
743768472,76982240
743768472,966424544
743768472,16433562
743768472,156121420
743768472,1861419000
28573040,21208792
28573040,17405435
28573040,39959109
28573040,268349503
28573040,199893073
28573040,815025967
815025967,831257220
815025967,17405435
815025967,1547804509
815025967,38393551
458769174,2748559878
458769174,138352046
458769174,1039931109289668615
458769174,50338721
458769174,49976458
458769174,20309837
458769174,969173723457695744
458769174,833771562113318913
458769174,75496529
458769174,53398275
458769174,472353653
458769174,763505764686295043
458769174,924974027118084096
458769174,6411962
458769174,1972907592
458769174,2570652956
458769174,59413748
458769174,2499398326
458769174,252618624
2748559878,386666521
2748559878,969173723457695744
2748559878,14881700
2748559878,53398275
2748559878,763505764686295043
2748559878,6411962
2748559878,2570652956
2748559878,159190687
2748559878,2499398326
2748559878,252618624
2748559878,2622959185
138352046,49976458
138352046,20309837
138352046,969173723457695744
138352046,833771562113318913
138352046,75496529
138352046,924974027118084096
138352046,2499398326
138352046,252618624
1039931109289668615,20309837
1039931109289668615,969173723457695744
1039931109289668615,833771562113318913
1039931109289668615,75496529
1039931109289668615,1083725118428323840
1039931109289668615,924974027118084096
1039931109289668615,1114900647583809537
1039931109289668615,520860243
1039931109289668615,6411962
1039931109289668615,59413748
1039931109289668615,1278692356980703233
1039931109289668615,20062160
50338721,969173723457695744
50338721,833771562113318913
50338721,763505764686295043
49976458,75496529
49976458,924974027118084096
20309837,969173723457695744
20309837,833771562113318913
20309837,75496529
20309837,53398275
20309837,2517356521
20309837,924974027118084096
20309837,6411962
20309837,59413748
20309837,2499398326
20309837,252618624
20309837,20062160
969173723457695744,793682456
969173723457695744,994524726033833985
969173723457695744,833771562113318913
969173723457695744,75496529
969173723457695744,39959109
969173723457695744,1068134313395453955
969173723457695744,472353653
969173723457695744,1262481151953907712
969173723457695744,763505764686295043
969173723457695744,849060834466832384
969173723457695744,924974027118084096
969173723457695744,1114900647583809537
969173723457695744,520860243
969173723457695744,6411962
969173723457695744,17755776
969173723457695744,1514386873
969173723457695744,2570652956
969173723457695744,59413748
969173723457695744,2207159473
969173723457695744,1278692356980703233
969173723457695744,2499398326
969173723457695744,252618624
833771562113318913,793682456
833771562113318913,994524726033833985
833771562113318913,75496529
833771562113318913,39959109
833771562113318913,1068134313395453955
833771562113318913,705850200473010178
833771562113318913,472353653
833771562113318913,1262481151953907712
833771562113318913,763505764686295043
833771562113318913,849060834466832384
833771562113318913,924974027118084096
833771562113318913,1114900647583809537
833771562113318913,520860243
833771562113318913,6411962
833771562113318913,1318735753904611332
833771562113318913,17755776
833771562113318913,1514386873
833771562113318913,2570652956
833771562113318913,3134039644
833771562113318913,59413748
833771562113318913,2207159473
833771562113318913,1278692356980703233
833771562113318913,2499398326
75496529,833995710802587648
75496529,53398275
75496529,705850200473010178
75496529,840618056678293504
75496529,472353653
75496529,924974027118084096
75496529,1114900647583809537
75496529,6411962
75496529,1514386873
75496529,59413748
75496529,2499398326
75496529,252618624
53398275,924974027118084096
53398275,6411962
53398275,1972907592
53398275,59413748
53398275,2499398326
53398275,252618624
53398275,34956929
472353653,6411962
472353653,1318735753904611332
763505764686295043,793682456
763505764686295043,17945305
763505764686295043,994524726033833985
763505764686295043,386666521
763505764686295043,39959109
763505764686295043,388752038
763505764686295043,14881700
763505764686295043,737554362
763505764686295043,1068134313395453955
763505764686295043,520860243
763505764686295043,6411962
763505764686295043,34956737
763505764686295043,2570652956
763505764686295043,2207159473
763505764686295043,1278692356980703233
763505764686295043,2499398326
924974027118084096,33327415
924974027118084096,1894231788
924974027118084096,705850200473010178
924974027118084096,840618056678293504
924974027118084096,6411962
924974027118084096,17018765
924974027118084096,59413748
924974027118084096,2499398326
924974027118084096,252618624
924974027118084096,34956929
6411962,294932830
6411962,2517356521
6411962,59413748
6411962,2499398326
6411962,252618624
6411962,20062160
2570652956,386666521
2570652956,39959109
2570652956,14881700
2570652956,1068134313395453955
2570652956,722242009
2570652956,2499398326
2570652956,2622959185
59413748,853240675
59413748,1894231788
59413748,113470086
59413748,294932830
59413748,705850200473010178
59413748,840618056678293504
59413748,2517356521
59413748,1083725118428323840
59413748,520860243
59413748,2499398326
59413748,252618624
59413748,34956929
59413748,20062160
2499398326,994524726033833985
2499398326,386666521
2499398326,14881700
2499398326,28144707
2499398326,2517356521
2499398326,722242009
2499398326,855771696757964800
2499398326,252618624
2499398326,2622959185
252618624,28144707
252618624,520860243
252618624,1278692356980703233
252618624,20062160
21208792,847757344666791937
21208792,39959109
21208792,199893073
21208792,1685497208
21208792,871547965
491577480,360155897
360155897,737554362
360155897,857620964124884993
360155897,494047402
832607371214123008,3063915417
832607371214123008,456665124
3063915417,978282954
3063915417,456665124
3063915417,1543345928
3063915417,323174342
456665124,27000767
456665124,847708639662022656
456665124,323174342
456665124,229021298
456665124,17488526
456665124,57363819
456665124,19649135
1103435959,294932830
294932830,371773466
294932830,113470086
294932830,16085801
107722135,1232383705
107722135,300866884
107722135,601848129
107722135,252268498
107722135,502205330
107722135,1641726098
107722135,451448044
1232383705,1443423206
1232383705,601848129
1232383705,252268498
1232383705,502205330
1232383705,1641726098
1232383705,2488774495
1232383705,2872156241
1232383705,451448044
1232383705,3314637593
1232383705,966424544
1232383705,900016094433431554
1232383705,1443780630
1232383705,203332110
300866884,252268498
300866884,451448044
300866884,966424544
300866884,494047402
300866884,90845223
601848129,1641726098
601848129,451448044
252268498,1443423206
252268498,1294603230
252268498,988518714
252268498,2872156241
252268498,451448044
252268498,3314637593
252268498,570913139
252268498,1220051541543002117
252268498,900016094433431554
502205330,451448044
502205330,966424544
451448044,300868563
451448044,966424544
451448044,255123777
451448044,16143105
793682456,1091325763943612416
793682456,848989270706724865
793682456,87045613
793682456,772281637
793682456,520860243
793682456,912696054998585344
793682456,3134039644
793682456,3074679389
793682456,1278692356980703233
1091325763943612416,848989270706724865
1091325763943612416,790930730222247937
1091325763943612416,3134039644
848989270706724865,87045613
848989270706724865,912696054998585344
87045613,3534205695
87045613,912696054998585344
87045613,3074679389
520860243,370222916
520860243,994524726033833985
520860243,1068134313395453955
520860243,1262481151953907712
520860243,1272555275149598720
520860243,1083725118428323840
520860243,1114900647583809537
520860243,3134039644
520860243,3074679389
520860243,1278692356980703233
912696054998585344,3074679389
3134039644,843831481084628992
3134039644,3074679389
3074679389,272647738
1278692356980703233,994524726033833985
1278692356980703233,39959109
1278692356980703233,1068134313395453955
1278692356980703233,1262481151953907712
1278692356980703233,1088089771631669248
1278692356980703233,1114900647583809537
2408406843,1927147742
2408406843,20757469
2408406843,19962797
2408406843,2491577809
1262422675,857620964124884993
1262422675,2491577809
1262422675,111067251
20757469,1547804509
20757469,29726352
20757469,199893073
20757469,839513469724594177
20757469,7526892
857620964124884993,2385068665
857620964124884993,1927147742
857620964124884993,268349503
857620964124884993,485583363
857620964124884993,2974791111
857620964124884993,951518598
857620964124884993,14932460
857620964124884993,1399600922
857620964124884993,15873993
857620964124884993,22481275
857620964124884993,19962797
857620964124884993,753174361000075264
857620964124884993,2903749317
857620964124884993,2491577809
2491577809,2385068665
2491577809,1927147742
2491577809,268349503
2491577809,2974791111
2491577809,14932460
2491577809,15873993
2491577809,19962797
2491577809,2903749317
27000767,1857522223
27000767,978282954
27000767,236111720
1857522223,2488774495
1857522223,978282954
1857522223,236111720
1857522223,56696814
978282954,2488774495
978282954,1543345928
236111720,2488774495
236111720,3638422932
14745264,18944486
18944486,817268
18944486,14420872
18944486,137703483
18944486,824157
18944486,40713876
18944486,722242009
18944486,76133
18944486,15827269
300744632,906161613744607236
300744632,1399600922
300744632,1151136062128791554
906161613744607236,1151136062128791554
1399600922,17405435
1399600922,15072391
1399600922,443662070
1399600922,16868870
1399600922,1151136062128791554
1399600922,802952916
1399600922,38393551
1151136062128791554,2385068665
1151136062128791554,38393551
364511203,33327415
364511203,41389093
364511203,16036960
364511203,17018765
364511203,18697927
364511203,34956929
33327415,17018765
33327415,895350488031531012
41389093,246262362
41389093,2795941059
41389093,14294455
41389093,988518714
41389093,2488774495
41389093,24674765
41389093,25531164
41389093,56696814
41389093,33569853
16036960,2488774495
16036960,28144707
16036960,21324951
16036960,20308111
16036960,61847800
16036960,1560688218
18697927,34956929
249115261,2488774495
249115261,3314637593
249115261,3638422932
246262362,988518714
246262362,2488774495
246262362,24674765
246262362,25531164
246262362,56696814
246262362,33569853
386666521,39959109
386666521,14881700
386666521,109648780
386666521,112703470
386666521,1294741
386666521,18502766
386666521,123220773
386666521,40713876
386666521,722242009
386666521,21862223
386666521,26985345
386666521,6892312
386666521,16294244
988518714,523127115
988518714,1294603230
988518714,24674765
988518714,25531164
988518714,33569853
24674765,2795941059
24674765,2488774495
24674765,56696814
24674765,33569853
1021692544026066944,28144707
1021692544026066944,61542667
793517,285320418
23256153,16294244
722242009,804416
722242009,14420872
722242009,6705042
722242009,137703483
722242009,14881700
722242009,109648780
722242009,1962626484
722242009,112703470
722242009,1294741
722242009,1097161
722242009,18502766
722242009,13718032
722242009,19064312
722242009,17685009
722242009,40713876
722242009,21862223
722242009,26985345
722242009,6892312
722242009,17539313
66682073,966424544
2385068665,1927147742
2385068665,268349503
2385068665,2974791111
2385068665,19962797
2385068665,2903749317
1927147742,17405435
1927147742,268349503
1927147742,2974791111
1927147742,14932460
1927147742,15873993
1927147742,22481275
1927147742,19962797
1927147742,2903749317
268349503,17405435
268349503,2974791111
268349503,14932460
268349503,199893073
268349503,15873993
268349503,22481275
268349503,19962797
2974791111,14932460
2974791111,19962797
2974791111,2903749317
19962797,14932460
19962797,15873993
19962797,22481275
1443423206,2872156241
1443423206,3314637593
1443423206,900016094433431554
2872156241,3314637593
2872156241,570913139
2872156241,900016094433431554
3314637593,1294603230
3314637593,2488774495
3314637593,570913139
3314637593,1103343171587768320
3314637593,1220051541543002117
3314637593,900016094433431554
3314637593,203332110
900016094433431554,1294603230
900016094433431554,570913139
900016094433431554,1220051541543002117
900016094433431554,183548576
14314709,14881700
14314709,31107562
14314709,123220773
274085930,1635647215
16294244,109648780
16294244,40713876
12223492,12029252
12223492,7526892
14054507,884702335552937984
14054507,117723
1158382346309197826,943967482619895808
1158382346309197826,4906493621
1158382346309197826,775280798891114496
17405435,38393551
39959109,994524726033833985
39959109,737554362
39959109,1068134313395453955
39959109,2207159473
38393551,831257220
38393551,443662070
38393551,1547804509
38393551,839513469724594177
395972891,966424544
395972891,2696489514
966424544,76982240
966424544,255123777
966424544,2274413828
966424544,2696489514
2488774495,2795941059
2488774495,1543345928
2488774495,27860681
2488774495,3638422932
2488774495,203332110
2488774495,56696814
38187876,90845223
16313292,853240675
994524726033833985,1068134313395453955
994524726033833985,1262481151953907712
994524726033833985,24384653
994524726033833985,1514386873
109648780,112703470
109648780,18519972
109648780,18502766
109648780,19064312
109648780,17685009
109648780,40713876
109648780,21862223
109648780,26985345
109648780,145637907
109648780,25095479
109648780,17539313
18519972,12029252
18519972,17442320
18519972,26985345
18519972,7526892
18519972,145637907
18519972,25095479
12029252,5664472
12029252,15996534
12029252,7526892
12029252,25095479
7526892,5664472
7526892,25095479
804416,112703470
804416,18502766
804416,13718032
804416,19064312
804416,17685009
804416,40713876
804416,21862223
804416,26985345
804416,17539313
112703470,1294741
112703470,18502766
112703470,13718032
112703470,19064312
112703470,40713876
112703470,21862223
112703470,26985345
112703470,17539313
18502766,89486038
18502766,1962626484
18502766,1294741
18502766,1097161
18502766,19064312
18502766,17685009
18502766,40713876
18502766,171496247
18502766,21862223
18502766,26985345
18502766,6892312
18502766,17539313
13718032,14420872
13718032,13010422
13718032,19064312
13718032,40713876
13718032,3217101
13718032,21862223
13718032,6892312
13718032,17539313
19064312,89486038
19064312,1962626484
19064312,1294741
19064312,1097161
19064312,17685009
19064312,40713876
19064312,171496247
19064312,26468254
19064312,21862223
19064312,26985345
19064312,6892312
19064312,17539313
17685009,1294741
17685009,40713876
17685009,871547965
17685009,21862223
17685009,26985345
17685009,76133
17685009,17539313
40713876,14420872
40713876,6705042
40713876,137703483
40713876,17878804
40713876,14881700
40713876,1294741
40713876,1097161
40713876,13010422
40713876,3217101
40713876,21862223
40713876,26985345
40713876,6892312
40713876,17539313
21862223,17878804
21862223,90627994
21862223,26985345
21862223,6892312
21862223,1524841
21862223,17539313
26985345,17878804
26985345,90627994
26985345,1294741
26985345,1097161
26985345,6892312
26985345,17539313
17539313,1294741
1068134313395453955,833995710802587648
1068134313395453955,737554362
1068134313395453955,48097579
1068134313395453955,127868816
1068134313395453955,1272555275149598720
1068134313395453955,1088089771631669248
1068134313395453955,849060834466832384
1068134313395453955,1114900647583809537
1068134313395453955,2207159473
1262481151953907712,1318735753904611332
1514386873,705850200473010178
95415894,219275799
219275799,480342247
219275799,33937320
36024756,14185480
36024756,482014425
14185480,482014425
482014425,15376357
833995710802587648,849060834466832384
833995710802587648,1114900647583809537
833995710802587648,463447125
737554362,400896038
737554362,48097579
737554362,1088089771631669248
737554362,2207159473
16272222,784609
114463650,2726556523
16085801,15571887
3638422932,2795941059
15376357,494047402
14881700,137703483
14881700,123220773
14881700,237920763
14881700,6892312
14881700,2622959185
836936097422794754,60932015
836936097422794754,24691491
817268,15808647
817268,5746452
817268,16120265
817268,76133
817268,15827269
15808647,15827269
15808647,17062849
5746452,15827269
16120265,15827269
76133,137703483
76133,1294741
76133,15827269
15827269,824157
15827269,17029640
1443780630,1255061316
203332110,1712400246
203332110,27860681
203332110,56696814
4906493621,3017735913
124703021,123933889
849060834466832384,48097579
849060834466832384,127868816
849060834466832384,2207159473
14420872,291049714
14420872,303687748
14420872,87818409
14420872,13010422
291049714,87818409
13010422,824157
831257220,839513469724594177
831257220,25095479
839513469724594177,1547804509
839513469724594177,29726352
400896038,2852498391
400896038,1002084811
2852498391,3058828367
1525752132,2510930190
1525752132,9524692
33933259,14159148
33933259,20596281
33933259,27860681
33933259,69231187
14159148,20596281
14159148,69231187
14159148,14499829
14159148,20646711
14159148,19649135
20596281,2795941059
20596281,104918157
20596281,27860681
20596281,69231187
20596281,56696814
20596281,14499829
20596281,20646711
20596281,19649135
27860681,1712400246
27860681,69231187
27860681,25390350
27860681,56696814
27860681,20646711
27860681,19649135
69231187,14499829
69231187,20646711
69231187,19649135
784609,1294741
785470748,853240675
853240675,20798616
3058828367,123220773
123220773,6705042
123220773,31107562
123220773,247206957
33937320,480342247
33937320,247206957
6892312,3217101
1083725118428323840,1318735753904611332
480342247,247206957
2842839092,526390878
847757344666791937,199893073
6705042,34956737
14499829,20646711
19649135,847708639662022656
48097579,1088089771631669248
48097579,2207159473
1088089771631669248,2207159473
1088089771631669248,1343117749929832449
137703483,824157
137703483,17029640
824157,17029640
25531164,224630490
56696814,2795941059
76982240,16143105
16143105,255123777
1294741,1097161
370389714,786345043
1543345928,122336037
1543345928,323174342
1543345928,57363819
570913139,1220051541543002117
60932015,24691491
14932460,485583363
14932460,15873993
14932460,595978668
14932460,22481275
14932460,753174361000075264
14932460,111067251
15873993,1217557535814754305
15873993,22481275
15873993,12677022
15873993,111067251
22481275,485583363
22481275,595978668
1318735753904611332,1154319646780272641
1318735753904611332,1302985229884424197
1894231788,840618056678293504
15388988,1788441
595978668,485583363
226602721,16433562
226602721,4342887095
4342887095,5743162
4342887095,3097111695
1311225531799670785,272647738
1311225531799670785,1169284026185764864
2860727141,3097111695
2860727141,42669964
1861419000,2222312184
1861419000,300036810
1097161,3217101
323174342,122336037
3097111695,42669964
300868563,255123777
255123777,20668629
237920763,21203658
1788441,14432742
1788441,633443
1547804509,29726352
485583363,753174361000075264
843831481084628992,51734793
21324951,1560688218
20825151,61518146
3217101,5959342
802952916,569799074
25390350,90435017
51383948,2485133857
22239898,7403862
22239898,14562685
181606808,7403862
122662012,27284203
22146373,393621631
45530706,94107477
109221109,27284203
40010267,423300748
22776133,27284203
2384071,27722647
2384071,403927628
1175221,1337150378
1175221,106520446
55523059,7403862
55523059,76347918
55523059,27284203
320826619,393621631
14353202,155814794
14353202,976995099170062338
14353202,423300748
14745264,2529234241
14745264,14978616
14745264,67710876
14745264,285297111
14745264,821330766
14745264,2238051828
14745264,15897424
14745264,2264612857
14745264,1263567842
14745264,488168567
14745264,27284203
14745264,477656258
14745264,7389732
14745264,1547672780
14745264,209967385
14745264,247718699
14745264,116681048
14745264,65235102
14745264,15072435
14745264,25391094
14745264,276291571
14745264,211863320
14745264,365611898
14745264,56789832
14745264,134412727
14745264,76347918
14745264,215257273
14745264,222206919
14745264,346434029
14745264,224659644
14745264,99930114
14745264,460513009
14745264,197326414
14745264,3212251
14745264,111019435
14745264,277878287
14745264,14831475
14745264,788392
14745264,18723493
14745264,19767655
14745264,14540457
14745264,16387647
18944486,27284203
18944486,76347918
18944486,14831475
722242009,947132432
14314709,1169384373822472195
14314709,27722647
16294244,7403862
16294244,459660480
109648780,1547672780
18519972,3302161923
18519972,630460648
18519972,804891853409558528
18519972,4155531
18519972,7403862
804416,27284203
112703470,7403862
112703470,169767749
112703470,27284203
18502766,7403862
18502766,106520446
13718032,27284203
19064312,169767749
19064312,27284203
17685009,27284203
17685009,76347918
40713876,459660480
40713876,169767749
40713876,27284203
26985345,27722647
26985345,3050837350
26985345,111019435
14881700,76347918
935634990,760461502180577280
935634990,7403862
935634990,14831475
935634990,11912962
817268,7073672
5746452,76347918
16120265,1236025700655804416
16120265,14978616
16120265,7389732
16120265,19038778
16120265,14562685
76133,7403862
76133,367606427
76133,2529234241
76133,7389732
76133,14978616
76133,76347918
76133,252413129
76133,27284203
15827269,2529234241
15827269,76347918
15827269,14978616
115686442,14831475
115686442,14978616
115686442,76347918
25095479,27284203
1525752132,105241093
123220773,7403862
19626301,1023756819125039104
19626301,2897516897
19626301,77004828
19626301,4155531
6705042,27284203
871547965,4334071758
871547965,972017532382007296
871547965,14562685
137703483,14978616
824157,76347918
17029640,76347918
414959866,76347918
414959866,872294201135738880
1294741,555672782
17062849,872294201135738880
17878804,209967385
17878804,27722647
90627994,827494141554630656
17442320,567374802
17442320,10872822
17442320,2753491384
17442320,418782087
237920763,14978616
145637907,1053528630
145637907,189830978
847640792,1686865412
1962626484,1175946629804740608
1962626484,1224910336643325954
1962626484,976995099170062338
1962626484,14978616
1962626484,2220534751
1962626484,27284203
1962626484,429180490
1962626484,468773593
2884010290,7403862
168537772,14562685
5959342,14978616
171496247,83399314
26468254,14562685
26468254,14186541
61518146,136219736
1524841,27284203
5878332,13500732
121413335,7403862
622376253,5825162
622376253,1443780630
622376253,13500732
15629195,77004828
15629195,7403862
15629195,158680425
15629195,13500732
15629195,17152983
15629195,4155531
3251759104,7403862
369038524,7403862
369038524,4155531
154561844,77004828
154561844,612254136
154561844,7403862
502251829,2852616068
502251829,4155531
502251829,13500732
317144532,158680425
317144532,13500732
317144532,4155531
317144532,1443780630
2871402869,44824178
2871402869,13500732
2871402869,1443780630
268622182,7403862
15521401,1337150378
15521401,7403862
15521401,4155531
71559612,7403862
71559612,19129884
321575853,4881711
863603622,158680425
863603622,1443780630
863603622,13500732
92939251,13500732
111041991,13500732
111041991,285297111
111041991,38379127
301666382,1443780630
301666382,7403862
301666382,13500732
743768472,7403862
743768472,612254136
832607371214123008,4750027888
832607371214123008,206531402
3063915417,5825162
3063915417,206531402
456665124,206531402
107722135,13500732
107722135,1443780630
1232383705,1142057512079781888
1232383705,1443780630
601848129,1443780630
502205330,1443780630
1641726098,1443780630
451448044,7403862
451448044,1443780630
451448044,4155531
451448044,17152983
27000767,1102929974795878401
978282954,7403862
978282954,13500732
41389093,1443780630
41389093,13500732
16036960,7139882
16036960,158680425
249115261,864149304306421760
988518714,7403862
23256153,1443780630
61542667,110377642
156121420,7403862
66682073,7403862
2872156241,612254136
2872156241,2944798004
2872156241,1443780630
2872156241,13500732
966424544,1443780630
966424544,13500732
2488774495,1443780630
3638422932,7139882
3638422932,2373145729
1443780630,3398341
1443780630,77750523
1443780630,1262226270554689541
1443780630,1298857229811032064
1443780630,968495244600684544
1443780630,1289546111082881027
1443780630,1198614877129998336
1443780630,1269872623564939267
1443780630,1217459944485572609
1443780630,1259124281616695296
1443780630,1098691080038449152
1443780630,106293742
1443780630,1175946629804740608
1443780630,130773434
1443780630,1065430280557670400
1443780630,14241956
1443780630,1096690414671675393
1443780630,538810018
1443780630,1105842411765297153
1443780630,9957522
1443780630,2572711501
1443780630,2373583260
1443780630,34219046
1443780630,217416269
1443780630,67563026
1443780630,1055699060462473216
1443780630,3089306084
1443780630,294171330
1443780630,48357885
1443780630,335482965
1443780630,17589129
1443780630,3256699867
1443780630,720802917846949888
1443780630,3190584762
1443780630,910420025307103232
1443780630,2169135726
1443780630,29738360
1443780630,1075024427333472256
1443780630,69861082
1443780630,595613592
1443780630,344205908
1443780630,141929193
1443780630,15558510
1443780630,1702057538
1443780630,957450276
1443780630,1018206588832833536
1443780630,2388668228
1443780630,952755051491082240
1443780630,1004239419224686592
1443780630,56662298
1443780630,222206919
1443780630,4810544492
1443780630,134412727
1443780630,9577102
1443780630,821330766
1443780630,948414888782716928
1443780630,355697417
1443780630,956081937075990528
1443780630,522179555
1443780630,883578527240511489
1443780630,891958553971499008
1443780630,1544084768
1443780630,206531402
1443780630,27918836
1443780630,741375022053359617
1443780630,941709973943455744
1443780630,15014959
1443780630,927089854009065473
1443780630,8970092
1443780630,899265353007587331
1443780630,56738402
1443780630,32833596
1443780630,597280883
1443780630,3356103970
1443780630,3405598630
1443780630,286012111
1443780630,770241326172418048
1443780630,52476428
1443780630,4255727893
1443780630,158680425
1443780630,810684755272470528
1443780630,804891853409558528
1443780630,783420212523700225
1443780630,789955343983968257
1443780630,531793371
1443780630,723141033278627840
1443780630,3308384226
1443780630,737597094542729216
1443780630,2215977878
1443780630,4512994159
1443780630,276291571
1443780630,278444795
1443780630,104446364
1443780630,4462537574
1443780630,192137782
1443780630,3322810599
1443780630,11912962
1443780630,7520112
1443780630,127829905
1443780630,23050105
1443780630,3365088305
1443780630,52335585
1443780630,3146294858
1443780630,2803816632
1443780630,111570260
1443780630,279220669
1443780630,224173141
1443780630,14196917
1443780630,19437606
1443780630,14189990
1443780630,111724006
1443780630,4881711
1443780630,3106342106
1443780630,48171234
1443780630,85600266
1443780630,10274042
1443780630,15835313
1443780630,101787657
1443780630,2944798004
1443780630,4155531
1443780630,18838389
1443780630,2915280114
1443780630,2351661019
1443780630,138109273
1443780630,2897461009
1443780630,2385749016
1443780630,1491190364
1443780630,266385645
1443780630,2306105024
1443780630,2290861909
1443780630,3212251
1443780630,69757813
1443780630,13500732
69231187,23574948
19649135,206531402
2274413828,1443780630
25531164,368904270
25531164,27284203
25531164,169767749
56696814,65235102
2795941059,1443780630
14294455,612254136
14294455,3405598630
14294455,1443780630
76982240,7403862
76982240,1443780630
76982240,13500732
16143105,279220669
16143105,1358617603590086657
16143105,127456763
16143105,1337150378
16143105,1213066610698670081
16143105,85600266
16143105,2852616068
16143105,13500732
16143105,1443780630
1543345928,206531402
1543345928,4155531
210876287,27284203
570913139,612254136
226602721,13500732
226602721,1443780630
16433562,126644808
16433562,13500732
42669964,158680425
255123777,13500732
255123777,1443780630
20668629,77004828
20668629,7403862
20668629,13500732
285320418,76347918
122336037,555884495
20308111,158680425
61847800,76347918
61847800,158680425
893301,7403862
59307246,7403862
59307246,4155531
59307246,306005826
847708639662022656,32835701
57363819,206531402
1255061316,7403862
1255061316,69861082
1255061316,67710876
1255061316,54954134
1255061316,1520046284
1255061316,15046379
1255061316,209967385
1255061316,111019435
1255061316,27284203
1255061316,957450276
1255061316,1702057538
1255061316,1337150378
1255061316,77004828
1255061316,32833596
1255061316,784252669695135744
1255061316,29738360
1255061316,192137782
1255061316,1115086669
1255061316,3963960864
1255061316,21021784
1255061316,490164332
1255061316,285297111
1255061316,4155531
1255061316,1443780630
1255061316,13500732
224630490,368904270
14727078,13500732
14727078,85600266
525495167,13500732
54587658,17152983
2834884245,5825162
2843640335,4155531
2805170424,2852616068
2805170424,1443780630
2805170424,13500732
2388894925,1443780630
3159413824,2559854328
3159413824,1443780630
5439642,4512994159
5439642,2852616068
5439642,69757813
5439642,1443780630
5439642,2940932328
5439642,759339
5439642,423300748
5439642,4155531
5439642,48171234
5439642,85600266
5439642,13500732
534255106,1443780630
2160485952,7403862
274085930,94107477
36024756,5741362
36024756,48171234
1788441,10468292
366088660,1337150378
366088660,7389732
366088660,18838389
7129072,13500732
242488617,7403862
1009753502,957450276
39713727,1443780630
39713727,4155531
39713727,17152983
39713727,1720801
39713727,5825162
39713727,369533
39713727,4881711
